code,code_digits,slug,name_fr,name_ar,type,region_code,province_code,cercle_code,population_2024,households_2024,population_2014,change_pct,area_km2,density_2024
04.491.03.15,044910315,sfafaa,Sfafaa,الصفافعة,rural,04,04.491,04.491.03,24744,4827,21475,15.22,64.69,382.49
04.491.03.07,044910307,kceibya,Kceibya,القصيبية,rural,04,04.491,04.491.03,33007,6099,27059,21.98,340.8,96.85
04.491.03.17,044910317,ameur-chamalia,Ameur Chamalia,عامر الشمالية,rural,04,04.491,04.491.03,21998,3842,19369,13.57,180.84,121.64
05.091.01.01,050910101,beni-mellal,Béni Mellal,بني ملال,urban,05,05.091,,209594,56987,192676,8.78,51.6,4061.95
05.091.01.07,050910107,kasba-tadla,Kasba Tadla,قصبة تادلة,urban,05,05.091,,48172,13030,47343,1.75,19.58,2460
05.091.01.13,050910113,zaouiat-cheikh,Zaouiat Cheikh,زاوية الشيخ,urban,05,05.091,,25088,7304,25388,-1.18,7.02,3574.77
05.091.01.03,050910103,el-ksiba,El Ksiba,القصيبة,urban,05,05.091,,19964,5922,20001,-0.18,5.87,3401.67
05.091.03.03,050910303,ouled-gnaou,Ouled Gnaou,أولاد كناو,rural,05,05.091,05.091.03,13366,3199,12720,5.08,45.22,295.58
05.091.03.05,050910305,ouled-m-barek,Ouled M'barek,أولاد امبارك,rural,05,05.091,05.091.03,21636,5228,19774,9.42,76.48,282.89
05.091.03.01,050910301,foum-oudi,Foum Oudi,فم أودي,rural,05,05.091,05.091.03,16256,3810,12233,32.89,91.47,177.72
05.091.03.07,050910307,ouled-yaich,Ouled Yaich,أولاد إيعيش,rural,05,05.091,05.091.03,25785,6189,27476,-6.15,144.74,178.14
05.091.03.09,050910309,sidi-jaber,Sidi Jaber,سيدي جابر,rural,05,05.091,05.091.03,20455,4306,20432,0.11,93.77,218.14
05.091.03.11,050910311,foum-el-anceur,Foum El Anceur,فم العنصر,rural,05,05.091,05.091.03,24232,5809,18412,31.61,183.44,132.1
05.091.07.11,050910711,naour,Naour,ناوور,rural,05,05.091,05.091.07,5389,1357,5999,-10.17,266.15,20.25
05.091.07.07,050910707,dir-el-ksiba,Dir El Ksiba,دير القصيبة,rural,05,05.091,05.091.07,25851,6528,22855,13.11,288.74,89.53
05.091.07.15,050910715,tanougha,Tanougha,تانوغة,rural,05,05.091,05.091.07,13773,3376,12783,7.74,96.37,142.91
05.091.07.13,050910713,taghzirt,Taghzirt,تاكزيرت,rural,05,05.091,05.091.07,20023,5346,19936,0.44,200.49,99.87
05.091.07.03,050910703,ait-oum-el-bekht,Ait Oum El Bekht,آيت أم البخت,rural,05,05.091,05.091.07,7863,2072,8198,-4.09,414.27,18.98
05.091.05.01,050910501,aghbala,Aghbala,اغبالة,rural,05,05.091,05.091.05,13373,3622,12781,4.63,445.25,30.03
05.091.05.17,050910517,tizi-n-isly,Tizi N'isly,تيزي نيسلي,rural,05,05.091,05.091.05,12547,2956,11918,5.28,381.03,32.93
05.091.05.05,050910505,boutferda,Boutferda,بوتفردة,rural,05,05.091,05.091.05,7952,1581,7391,7.59,603.51,13.18
05.091.11.01,050911101,guettaya,Guettaya,كطاية,rural,05,05.091,05.091.11,13153,3135,14425,-8.82,236.7,55.57
05.091.11.07,050911107,semguet,Semguet,سمكت,rural,05,05.091,05.091.11,8167,1996,8990,-9.15,268.58,30.41
05.091.11.03,050911103,ouled-youssef,Ouled Youssef,أولاد يوسف,rural,05,05.091,05.091.11,14247,3290,14596,-2.39,145.97,97.6
05.091.11.05,050911105,ouled-said-loued,Ouled Said Loued,أولاد سعيد الواد,rural,05,05.091,05.091.11,13441,3354,14351,-6.34,302.54,44.43
05.081.01.01,050810101,azilal,Azilal,أزيلال,urban,05,05.081,,48138,11375,38520,24.97,12.33,3903.17
05.081.01.03,050810103,demnate,Demnate,دمنات,urban,05,05.081,,33635,7903,29504,14,8.94,3762.47
05.081.03.07,050810307,ait-m-hamed,Ait M'hamed,آيت امحمد,rural,05,05.081,05.081.03,23531,4183,23696,-0.7,562.22,41.85
05.081.03.03,050810303,ait-abbas,Ait Abbas,آيت عباس,rural,05,05.081,05.081.03,13548,2235,12633,7.24,234.32,57.82
05.081.03.09,050810309,tabant,Tabant,تبانت,rural,05,05.081,05.081.03,16401,2910,14963,9.61,511.48,32.07
05.081.03.05,050810305,ait-bou-oulli,Ait Bou Oulli,آيت بواولي,rural,05,05.081,05.081.03,11992,1866,11095,8.08,486.1,24.67
05.081.03.01,050810301,agoudi-n-lkhair,Agoudi N'lkhair,أكودي نلخير,rural,05,05.081,05.081.03,11964,2228,11752,1.8,273.52,43.74
05.081.03.11,050810311,tamda-noumercid,Tamda Noumercid,تامدة نومرصيد,rural,05,05.081,05.081.03,12959,2454,11922,8.7,180.03,71.98
05.081.03.13,050810313,zaouiat-ahansal,Zaouiat Ahansal,زاوية أحنصال,rural,05,05.081,05.081.03,11260,2159,10657,5.66,1058.32,10.64
05.081.05.21,050810521,tisqi,Tisqi,تسقي,rural,05,05.081,05.081.05,5734,1283,6147,-6.72,86.82,66.04
05.081.05.19,050810519,taounza,Taounza,تاونزة,rural,05,05.081,05.081.05,10254,2407,11488,-10.74,166.06,61.75
05.081.05.11,050810511,moulay-aissa-ben-driss,Moulay Aissa Ben Driss,مولاي عيسى بن ادريس,rural,05,05.081,05.081.05,13409,3099,13797,-2.81,117.17,114.44
05.081.05.07,050810507,bzou,Bzou,بزو,rural,05,05.081,05.081.05,13602,3563,14072,-3.34,238.2,57.1
05.081.05.13,050810513,rfala,Rfala,ارفالة,rural,05,05.081,05.081.05,9352,2187,9749,-4.07,192.2,48.66
05.081.05.01,050810501,ait-taguella,Ait Taguella,آيت تكلا,rural,05,05.081,05.081.05,8662,1956,8268,4.77,135.86,63.76
05.081.05.17,050810517,tanant,Tanant,تنانت,rural,05,05.081,05.081.05,10891,2466,10706,1.73,182.55,59.66
05.081.05.09,050810509,foum-jemaa,Foum Jemaa,فم الجمعة,rural,05,05.081,05.081.05,9373,2310,9873,-5.06,94.11,99.59
05.081.05.15,050810515,tabia-050810515,Tabia,تابية,rural,05,05.081,05.081.05,7354,1639,7849,-6.31,91.65,80.24
05.081.05.05,050810505,bni-hassane,Bni Hassane,بني حسان,rural,05,05.081,05.081.05,12390,2687,12077,2.59,142.04,87.23
05.081.15.13,050811513,ouaoula,Ouaoula,واولى,rural,05,05.081,05.081.15,26410,4758,24790,6.53,268.39,98.4
05.081.15.03,050811503,ait-majden,Ait Majden,آيت ماجدن,rural,05,05.081,05.081.15,18538,3851,17572,5.5,150.25,123.38
05.081.15.21,050811521,tifni,Tifni,تفني,rural,05,05.081,05.081.15,10906,2299,11760,-7.26,254.72,42.82
05.081.15.11,050811511,imlil,Imlil,امليل,rural,05,05.081,05.081.15,11175,2608,10435,7.09,97.29,114.86
05.081.15.15,050811515,sidi-boulkhalf,Sidi Boulkhalf,سيدي بولخلف,rural,05,05.081,05.081.15,16229,3028,15625,3.87,171.03,94.89
05.081.15.01,050811501,ait-blal,Ait Blal,آيت ابلال,rural,05,05.081,05.081.15,7840,1334,7770,0.9,76.03,103.11
05.081.13.05,050811305,ait-oumdis,Ait Oumdis,آيت أومديس,rural,05,05.081,05.081.13,13908,2449,15408,-9.74,394.51,35.25
05.081.13.07,050811307,ait-tamlil,Ait Tamlil,آيت تمليل,rural,05,05.081,05.081.13,18091,3246,19930,-9.23,627.93,28.81
05.081.13.09,050811309,anzou,Anzou,انزو,rural,05,05.081,05.081.13,16554,3262,15429,7.29,142.07,116.52
05.081.13.19,050811319,tidili-fetouaka,Tidili Fetouaka,تدلي فطواكة,rural,05,05.081,05.081.13,13661,2835,12759,7.07,111.02,123.05
05.081.13.17,050811317,sidi-yacoub,Sidi Yacoub,سيدي يعقوب,rural,05,05.081,05.081.13,18868,3549,17054,10.64,158.36,119.15
05.081.09.09,050810909,anergui,Anergui,انركي,rural,05,05.081,05.081.09,3976,911,3570,11.37,266.03,14.95
05.081.09.11,050810911,bin-el-ouidane,Bin El Ouidane,بين الويدان,rural,05,05.081,05.081.09,4605,1098,5421,-15.05,136.8,33.66
05.081.09.13,050810913,isseksi,Isseksi,اسكسي,rural,05,05.081,05.081.09,1464,369,1674,-12.54,75.85,19.3
05.081.09.15,050810915,ouaouizeght,Ouaouizeght,واويزغت,rural,05,05.081,05.081.09,13402,3487,14570,-8.02,139.14,96.32
05.081.09.21,050810921,tiffert-n-ait-hamza,Tiffert N'ait Hamza,تيفرت نايت حمزة,rural,05,05.081,05.081.09,3784,879,3499,8.15,176.18,21.48
05.081.09.07,050810907,ait-ouqabli,Ait Ouqabli,آيت أو قبلي,rural,05,05.081,05.081.09,3405,875,3298,3.24,116.2,29.3
05.081.09.19,050810919,tagleft,Tagleft,تاكلفت,rural,05,05.081,05.081.09,16412,3844,14423,13.79,429.98,38.17
05.081.09.17,050810917,tabaroucht,Tabaroucht,تبروشت,rural,05,05.081,05.081.09,3877,803,3830,1.23,118.91,32.6
05.081.09.03,050810903,ait-mazigh,Ait Mazigh,آيت مزيغ,rural,05,05.081,05.081.09,2765,613,3330,-16.97,179.87,15.37
05.081.09.23,050810923,tilougguite,Tilougguite,تيلوكيت,rural,05,05.081,05.081.09,11592,2455,10544,9.94,478.72,24.21
05.081.11.01,050811101,afourar,Afourar,أفورار,rural,05,05.081,05.081.11,20215,5050,21382,-5.46,51.26,394.39
05.081.11.25,050811125,timoulilt,Timoulilt,تيموليلت,rural,05,05.081,05.081.11,6852,1732,6616,3.57,44.32,154.6
05.081.11.05,050811105,ait-ouaarda,Ait Ouaarda,آيت وعرضى,rural,05,05.081,05.081.11,1459,279,1644,-11.25,71.91,20.29
05.081.11.03,050811103,bni-a-yat,Bni A'yat,بني عياط,rural,05,05.081,05.081.11,23675,5318,22900,3.38,147.88,160.09
05.255.01.05,052550105,fquih-ben-salah,Fquih Ben Salah,الفقيه بن صالح,urban,05,05.255,,97380,25065,102019,-4.55,31.16,3125.25
05.255.01.11,052550111,souk-sebt-ouled-nemma,Souk Sebt Ouled Nemma,سوق السبت أولاد النمة,urban,05,05.255,,60293,14168,60076,0.36,11.84,5090.46
05.255.01.09,052550109,ouled-ayad,Ouled Ayad,أولاد عياد,urban,05,05.255,,24564,5853,23818,3.13,6.42,3825.9
05.255.05.13,052550513,sidi-hammadi,Sidi Hammadi,سيدي حمادي,rural,05,05.255,05.255.05,12981,3083,14227,-8.76,62.08,209.1
05.255.05.05,052550505,ouled-bourahmoune,Ouled Bourahmoune,أولاد بورحمون,rural,05,05.255,05.255.05,14583,3292,15113,-3.51,65.91,221.24
05.255.05.11,052550511,sidi-aissa-ben-ali,Sidi Aissa Ben Ali,سيدي عيسى بن علي,rural,05,05.255,05.255.05,24503,5558,25563,-4.15,76.34,320.96
05.255.05.09,052550509,ouled-zmam,Ouled Zmam,أولاد زمام,rural,05,05.255,05.255.05,30039,6547,33652,-10.74,199.25,150.76
05.255.09.11,052550911,krifate,Krifate,كريفات,rural,05,05.255,05.255.09,28601,6576,29214,-2.1,251.16,113.87
05.255.09.09,052550909,hel-merbaa,Hel Merbaa,أهل مربع,rural,05,05.255,05.255.09,9692,2414,12025,-19.4,82.03,118.15
05.255.09.01,052550901,khalfia,Khalfia,خلفية,rural,05,05.255,05.255.09,13766,3279,15451,-10.91,201.67,68.26
05.255.09.07,052550907,bradia,Bradia,برادية,rural,05,05.255,05.255.09,37064,8836,40685,-8.9,129.74,285.68
05.255.09.03,052550903,bni-chegdale,Bni Chegdale,بني شكدال,rural,05,05.255,05.255.09,10413,2355,11444,-9.01,196.67,52.95
05.255.09.05,052550905,bni-oukil,Bni Oukil,بني وكيل,rural,05,05.255,05.255.09,14097,3158,15260,-7.62,420.61,33.52
05.255.11.01,052551101,dar-ould-zidouh,Dar Ould Zidouh,دار ولد زيدوح,rural,05,05.255,05.255.11,30114,6663,31170,-3.39,261.14,115.32
05.255.11.03,052551103,had-boumoussa,Had Boumoussa,أحد بوموسى,rural,05,05.255,05.255.11,41154,8985,44672,-7.88,382.97,107.46
05.255.11.07,052551107,ouled-nacer,Ouled Nacer,أولاد ناصر,rural,05,05.255,05.255.11,26733,5836,28438,-6,121.64,219.77
05.301.01.01,053010101,khenifra,Khenifra,خنيفرة,urban,05,05.301,,123738,34147,117510,5.3,15.44,8012
05.301.01.05,053010105,m-rirt,M'rirt,مريرت,urban,05,05.301,,46285,13282,42730,8.32,7.57,6115.62
05.301.03.09,053010309,ouaoumana,Ouaoumana,واو مانة,rural,05,05.301,05.301.03,8850,2483,8849,0.01,121.99,72.54
05.301.03.01,053010301,ait-ishaq,Ait Ishaq,آيت إسحاق,rural,05,05.301,05.301.03,17847,4975,19133,-6.72,286.53,62.29
05.301.03.05,053010305,el-kbab,El Kbab,القباب,rural,05,05.301,05.301.03,14580,3880,16157,-9.76,266.26,54.76
05.301.03.11,053010311,sidi-yahya-ou-saad,Sidi Yahya Ou Saad,سيدي يحيى أوساعد,rural,05,05.301,05.301.03,6911,1737,7051,-1.99,191.67,36.06
05.301.03.13,053010313,tighassaline,Tighassaline,تيغسالين,rural,05,05.301,05.301.03,15788,4399,15204,3.84,265.64,59.43
05.301.03.03,053010303,ait-saadelli,Ait Saadelli,آيت سعدلي,rural,05,05.301,05.301.03,2629,634,2540,3.5,69.51,37.82
05.301.03.07,053010307,kerrouchen,Kerrouchen,كروشن,rural,05,05.301,05.301.03,6796,1736,7021,-3.2,180.56,37.64
05.301.05.21,053010521,sidi-amar,Sidi Amar,سيدي عمرو,rural,05,05.301,05.301.05,1625,468,2175,-25.29,101.15,16.06
05.301.05.25,053010525,sidi-lamine,Sidi Lamine,سيدي لامين,rural,05,05.301,05.301.05,16501,4279,16808,-1.83,482.26,34.22
05.301.05.05,053010505,el-borj,El Borj,البرج,rural,05,05.301,05.301.05,3266,844,3812,-14.32,130.14,25.1
05.301.05.13,053010513,moha-ou-hammou-zayani,Moha Ou Hammou Zayani,موحى أوحمو الزياني,rural,05,05.301,05.301.05,10444,2763,9286,12.47,210.9,49.52
05.301.05.01,053010501,aguelmam-azegza,Aguelmam Azegza,أكلمام أزكزا,rural,05,05.301,05.301.05,6781,1716,7684,-11.75,467.45,14.51
05.301.05.11,053010511,lehri,Lehri,لهري,rural,05,05.301,05.301.05,8669,2113,9085,-4.58,307.28,28.21
05.301.07.23,053010723,sidi-hcine,Sidi Hcine,سيدي حسين,rural,05,05.301,05.301.07,2510,576,2986,-15.94,233.61,10.74
05.301.07.03,053010703,aguelmous,Aguelmous,أكلموس,rural,05,05.301,05.301.07,36560,9374,35626,2.62,1034.75,35.33
05.301.07.09,053010709,had-bouhssoussen,Had Bouhssoussen,أحد بوحسوسن,rural,05,05.301,05.301.07,7303,1879,7368,-0.88,223.7,32.65
05.301.07.15,053010715,moulay-bouazza,Moulay Bouazza,مولاي بوعزة,rural,05,05.301,05.301.07,7621,2223,8490,-10.24,273.65,27.85
05.301.07.19,053010719,sebt-ait-rahou,Sebt Ait Rahou,سبت آيت رحو,rural,05,05.301,05.301.07,8018,2125,9245,-13.27,633.03,12.67
05.301.07.07,053010707,el-hammam,El Hammam,الحمام,rural,05,05.301,05.301.07,9697,2567,12830,-24.42,704.3,13.77
05.301.07.17,053010717,oum-rabia,Oum Rabia,أم الربيع,rural,05,05.301,05.301.07,7821,1959,9555,-18.15,392.46,19.93
05.311.01.07,053110107,khouribga,Khouribga,خريبكة,urban,05,05.311,,195931,49840,196196,-0.14,37.72,5193.82
05.311.01.09,053110109,oued-zem,Oued Zem,وادي زم,urban,05,05.311,,93776,24423,95267,-1.57,16.74,5603.17
05.311.01.01,053110101,bejaad,Bejaad,أبي الجعد,urban,05,05.311,,47209,13154,46893,0.67,13.13,3594.39
05.311.01.03,053110103,boujniba,Boujniba,بوجنيبة,urban,05,05.311,,14722,3755,16030,-8.16,4.22,3489.49
05.311.01.05,053110105,hattane,Hattane,حطان,urban,05,05.311,,9727,2471,10618,-8.39,1.99,4896.65
05.311.03.13,053110313,rouached,Rouached,الرواشد,rural,05,05.311,05.311.03,3353,680,4484,-25.22,183.29,18.29
05.311.03.09,053110309,chougrane,Chougrane,الشكران,rural,05,05.311,05.311.03,5591,1357,6864,-18.55,191.3,29.23
05.311.03.15,053110315,tachraft,Tachraft,تشرافت,rural,05,05.311,05.311.03,3082,834,3636,-15.24,118.18,26.08
05.311.03.01,053110301,ain-kaicher,Ain Kaicher,عين قيشر,rural,05,05.311,05.311.03,3900,1036,4609,-15.38,93.51,41.71
05.311.03.03,053110303,bni-bataou,Bni Bataou,بني بتاو,rural,05,05.311,05.311.03,4191,1040,5113,-18.03,166.42,25.18
05.311.03.07,053110307,boukhrisse,Boukhrisse,بوخريص,rural,05,05.311,05.311.03,4323,1059,5204,-16.93,194.19,22.26
05.311.03.05,053110305,bni-zrantel,Bni Zrantel,بني زرنتل,rural,05,05.311,05.311.03,5533,1367,6597,-16.13,221.3,25
05.311.03.11,053110311,oulad-gouaouch,Oulad Gouaouch,أولاد كواوش,rural,05,05.311,05.311.03,2474,661,2709,-8.67,131.25,18.85
05.311.05.03,053110503,bni-ykhlef,Bni Ykhlef,بني يخلف,rural,05,05.311,05.311.05,8928,2134,9992,-10.65,161.47,55.29
05.311.05.07,053110507,lagfaf,Lagfaf,لكفاف,rural,05,05.311,05.311.05,8560,2143,8510,0.59,104.34,82.04
05.311.05.05,053110505,boulanouare,Boulanouare,بولنوار,rural,05,05.311,05.311.05,15043,3799,16041,-6.22,47.61,315.95
05.311.05.01,053110501,bir-mezoui,Bir Mezoui,بئر مزوي,rural,05,05.311,05.311.05,5617,1404,6131,-8.38,114.59,49.02
05.311.05.09,053110509,el-foqra,El Foqra,الفقراء,rural,05,05.311,05.311.05,2965,715,3154,-5.99,192.82,15.38
05.311.05.11,053110511,m-fassis,M'fassis,المفاسيس,rural,05,05.311,05.311.05,4937,1192,5411,-8.76,138.21,35.72
05.311.05.13,053110513,oulad-abdoune,Oulad Abdoune,أولاد عبدون,rural,05,05.311,05.311.05,15860,3548,13574,16.84,227.48,69.72
05.311.05.15,053110515,oulad-azzouz-053110515,Oulad Azzouz,أولاد عزوز,rural,05,05.311,05.311.05,8983,1989,9815,-8.48,230.22,39.02
05.311.07.01,053110701,ait-ammar,Ait Ammar,آيت عمار,rural,05,05.311,05.311.07,3392,872,4260,-20.38,92.53,36.66
05.311.07.19,053110719,oulad-ftata,Oulad Ftata,أولاد فتاتة,rural,05,05.311,05.311.07,2552,633,2625,-2.78,74.18,34.4
05.311.07.09,053110709,lagnadiz,Lagnadiz,لكناديز,rural,05,05.311,05.311.07,6905,1608,7227,-4.46,195.2,35.37
05.311.07.15,053110715,oulad-boughadi,Oulad Boughadi,أولاد بوغادي,rural,05,05.311,05.311.07,8147,1991,8648,-5.79,296.03,27.52
05.311.07.03,053110703,bni-smir,Bni Smir,بني سمير,rural,05,05.311,05.311.07,6725,1180,6241,7.76,261.15,25.75
05.311.07.07,053110707,kasbat-troch,Kasbat Troch,قصبة الطرش,rural,05,05.311,05.311.07,8612,1973,9194,-6.33,78.21,110.12
05.311.07.11,053110711,maadna,Maadna,المعادنة,rural,05,05.311,05.311.07,5595,1302,6227,-10.15,116.37,48.08
05.311.07.17,053110717,oulad-fennane,Oulad Fennane,أولاد فنان,rural,05,05.311,05.311.07,6912,1605,7575,-8.75,342.38,20.19
05.311.07.05,053110705,braksa,Braksa,البراكسة,rural,05,05.311,05.311.07,6948,1654,7435,-6.55,164.14,42.33
05.311.07.13,053110713,oulad-aissa-053110713,Oulad Aissa,أولاد عيسى,rural,05,05.311,05.311.07,4652,1081,5845,-20.41,176.14,26.41
06.141.01.0,006141010,casablanca,Casablanca,الدار البيضاء,urban,06,06.141,,3215935,909228,3357173,-4.21,216.76,14836.29
06.141.01.81,061410181,mechouar-de-casablanca,Méchouar de Casablanca,مشور الدار البيضاء,urban,06,06.141,,2101,601,2645,-20.57,0.42,4962.92
06.371.01.01,063710101,mohammadia,Mohammadia,المحمدية,urban,06,06.371,,194358,54738,208612,-6.83,35.11,5536.1
06.371.01.03,063710103,ain-harrouda,Ain Harrouda,عين حرودة,urban,06,06.371,,60804,15533,62420,-2.59,30.53,1991.39
06.371.01.05,063710105,bni-yakhlef,Bni Yakhlef,بني يخلف,urban,06,06.371,,117653,31669,48338,143.4,59.35,1982.45
06.371.01.07,063710107,ech-challalate,Ech-challalate,الشلالات,urban,06,06.371,,98015,24562,53503,83.2,49.65,1974
06.371.03.05,063710305,sidi-moussa-ben-ali,Sidi Moussa Ben Ali,سيدي موسى بن علي,rural,06,06.371,06.371.03,12973,3149,11445,13.35,63.33,204.84
06.371.03.07,063710307,sidi-moussa-el-majdoub,Sidi Moussa El Majdoub,سيدي موسى المجذوب,rural,06,06.371,06.371.03,30254,7614,20330,48.81,41.73,725.03
06.181.01.03,061810103,el-jadida,El Jadida,الجديدة,urban,06,06.181,,237464,67491,194934,21.82,30.01,7912.55
06.181.01.01,061810101,azemmour,Azemmour,أزمور,urban,06,06.181,,42098,11546,40920,2.88,4.46,9446.69
06.181.01.05,061810105,lbir-jdid,Lbir Jdid,لبير الجديد,urban,06,06.181,,30247,7435,24136,25.32,5.86,5160
06.181.03.07,061810307,lamharza-essahel,Lamharza Essahel,لمهارزة الساحل,rural,06,06.181,06.181.03,20929,4645,17766,17.8,131.69,158.92
06.181.03.05,061810305,laghdira,Laghdira,لغديرة,rural,06,06.181,06.181.03,26192,5709,19973,31.14,198.25,132.11
06.181.03.11,061810311,sidi-ali-ben-hamdouche,Sidi Ali Ben Hamdouche,سيدي علي بن حمدوش,rural,06,06.181,06.181.03,38169,8795,35182,8.49,131.09,291.16
06.181.03.01,061810301,chtouka,Chtouka,شتوكة,rural,06,06.181,06.181.03,38025,7746,33170,14.64,218.67,173.89
06.181.07.03,061810703,haouzia,Haouzia,حوزية,rural,06,06.181,06.181.07,35777,8000,28821,24.14,153.12,233.65
06.181.07.09,061810709,oulad-rahmoune,Oulad Rahmoune,أولاد رحمون,rural,06,06.181,06.181.07,33380,6585,28449,17.33,192.75,173.18
06.181.05.01,061810501,my-abdellah,My Abdellah,مولاي عبد الله,rural,06,06.181,06.181.05,103993,26214,74671,39.27,184.5,563.66
06.181.05.07,061810507,ouled-hcine,Ouled Hcine,أولاد احسين,rural,06,06.181,06.181.05,36018,7501,32130,12.1,229.04,157.25
06.181.05.11,061810511,sidi-m-hamed-akhdim,Sidi M'hamed Akhdim,سيدي امحمد اخديم,rural,06,06.181,06.181.05,11038,2481,10817,2.04,139.54,79.1
06.181.05.05,061810505,ouled-ghanem,Ouled Ghanem,أولاد غانم,rural,06,06.181,06.181.05,27895,5907,24775,12.59,223.14,125.01
06.181.05.09,061810509,sidi-abed,Sidi Abed,سيدي عابد,rural,06,06.181,06.181.05,25935,5736,22980,12.86,124.41,208.46
06.181.05.03,061810503,oulad-aissa-061810503,Oulad Aissa,أولاد عيسى,rural,06,06.181,06.181.05,25367,5302,23370,8.55,220.79,114.89
06.181.09.11,061810911,oulad-sidi-ali-ben-youssef,Oulad Sidi Ali Ben Youssef,أولاد سيدي علي بن يوسف,rural,06,06.181,06.181.09,9641,2057,10032,-3.9,118.54,81.33
06.181.09.13,061810913,ouled-frej,Ouled Frej,أولاد فرج,rural,06,06.181,06.181.09,20176,4900,19752,2.15,90.57,222.78
06.181.09.23,061810923,zaouiat-lakouacem,Zaouiat Lakouacem,زاوية لقواسم,rural,06,06.181,06.181.09,11490,2541,10967,4.77,162.99,70.5
06.181.09.17,061810917,si-hsaien-ben-abderrahmane,Si Hsaien Ben Abderrahmane,سي احساين بن عبد الرحمان,rural,06,06.181,06.181.09,6014,1422,5990,0.4,132.82,45.28
06.181.09.03,061810903,chaibate,Chaibate,شعيبات,rural,06,06.181,06.181.09,9821,2302,9877,-0.57,188.81,52.01
